Strain Rate,0.001
Temperature (K),673.0

Strain,Stress (MPa)
0.0,0
0.00023702655279051504,48.9
0.0004740531055810301,97.8
0.0007110796583715451,146.7
0.0009481062111620602,195.6
0.0011851327639525752,244.5
0.0014221593167430902,293.4
0.0016591858695336051,342.29999999999995
0.00189621242232412,391.19999999999993
0.0021332389751146353,440.0999999999999
0.00237026552790515,488.9999999999999
0.0023339765503215325,481.5133661906341
0.003387200788403487,492.49384585236976
0.004417383256872647,498.7206701923682
0.005442449686302271,503.8920249822764
0.0064646816378606305,508.47860998047514
0.0074850186219293,512.6742518157462
0.008503962769898663,516.5825432067135
0.009521821961768647,520.2670016446425
0.01053880204475745,523.7700946457302
0.011555049160348902,527.1219720749406
0.012570671751557917,530.3450063769076
0.01358575306915811,533.4563726857332
0.014600358770996476,536.4696166091991
0.015614541788253937,539.3956581675169
0.016628345576054093,542.2434624134157
0.01764180636175244,545.020503267699
0.018654954746050664,547.7330938387279
0.01966781687193278,550.3866275809639
0.02068041529656811,552.9857581737808
0.02169276965391807,555.5345362212214
0.022704897166623855,558.0365148575006
0.023716813047255234,560.494832527038
0.02472853081694585,562.9122787208304
0.025740062561393502,565.2913467908477
0.026751419138716277,567.6342768320003
0.02776261034984042,569.9430908341774
0.028773645079397305,572.2196217501405
0.029784531413167867,574.4655377250103
0.030795276736699167,576.6823624414579
0.03180588781867378,578.8714923193124
0.03281637088183208,581.0342111472488
0.03382673166365729,583.1717026024809
0.03483697546858247,585.2850610213746
0.035847107213130905,587.3753007121848
0.03685713146513091,589.4433640452971
0.03786705247793364,591.4901285125779
0.038876874220394916,593.5164129127945
0.03988660040324805,595.5229827924926
0.04089623450238766,597.5105552495896
0.04190577977949784,599.4798031890813
0.04291523930038756,601.4313591057569
0.04392461595133912,603.3658184569675
0.04493391245372776,605.28374267876
0.045943131377132296,607.185661890656
0.04695227515112352,609.0720773276896
0.04796134607589096,610.9434635327606
0.048970346331845487,612.8002703377148
0.0499792779883166,614.642924657644
0.05098814301144712,616.47183211961
0.0519969432713745,618.2873785441878
0.05300568054877637,620.089931295857
0.05401435654084821,621.8798405162328
0.05502297286677263,623.6574402523948
0.05603153107273214,625.4230494910772
0.057040032636511764,627.176973108196
0.05804847897173172,628.9195027420848
0.05905687143174621,630.6509175978345
0.06006521131324009,632.3714851893089
0.061073499859551676,634.0814620246675
0.06208173826374703,635.7810942405954
0.06308992767146801,637.4706181898812
0.06409806918357436,639.1502609864923
0.06510616385859774,640.8202410118656
0.06611421271502407,642.480768385756
0.06712221673341853,644.1320454046422
0.06813017685840644,645.7742669503994
0.06913809400052193,647.4076208716774
0.0701459690379349,649.0322883401959
0.07115380281806614,650.6484441839517
0.07216159615909937,652.2562571991539
0.07316934985139809,653.8558904425319
0.0741770646588345,655.4475015055117
0.07518474132003736,657.0312427716287
0.0761923805495643,658.6072616584142
0.07719998303900466,660.1757008448958
0.07820754945801744,661.7366984857483
0.07921508045530933,663.2903884130467
0.08022257665955662,664.8369003264894
0.0812300386802754,666.3763599728962
0.08223746710864303,667.9088893157094
0.0832448625182747,669.4346066951811
0.08425222546595766,670.9536269798608
0.08525955649234615,672.466061709963
0.08626685612261951,673.9720192331407
0.08727412486710592,675.4716048331544
0.08828136322187377,676.9649208518877
0.08928857166929283,678.4520668051281
0.09029575067856728,679.9331394925018
0.09130290070624178,681.4082331019171
0.09231002219668286,682.8774393088546
0.09331711558253668,684.3408473708113
0.09432418128516468,685.7985442171852
0.09533121971505855,687.25061453487
0.09633823127223547,688.6971408498091
0.09734521634661492,690.1382036047377
0.09835217531837821,691.5738812333356
0.09935910855831137,693.0042502309847
0.10036601642813263,694.4293852223293
0.10137289928080524,695.849359025807
0.10237975746083643,697.2642427153198
